CpuName,GpuName,GameName,CpuNumberOfCores,CpuNumberOfThreads,CpuFrequency,CpuTurboClock,CpuCacheL3,CpuTDP,GpuMemorySize,GpuBandwidth,GpuMemoryBus,GpuNumberOfShadingUnits,GpuBaseClock,GpuBoostClock,GpuNumberOfROPs,GpuFP32Performance,GameSetting,GameSetting_Normalized,GameSetting_Ordinal,GameResolution,FPS
Intel Core i7-9700K,AMD Radeon RX 580,battletech,8.0,8.0,3600.0,4900.0,12.0,95.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,80.3
Intel Core i7-8700K,AMD Radeon RX 580,battletech,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,74.7
Intel Core i7-7700K,AMD Radeon RX 580,battletech,4.0,8.0,4200.0,4500.0,8.0,91.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,72.5
Intel Core i5-9400F,AMD Radeon RX 580,battletech,6.0,6.0,2900.0,4100.0,9.0,65.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,71.6
Intel Core i5-8600K,AMD Radeon RX 580,battletech,6.0,6.0,3600.0,4300.0,9.0,95.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,71.1
Intel Core i5-8400,AMD Radeon RX 580,battletech,6.0,6.0,2800.0,4000.0,9.0,65.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,69.7
Intel Core i5-7600K,AMD Radeon RX 580,battletech,4.0,4.0,3800.0,4200.0,6.0,91.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,68.9
Intel Core i5-7500,AMD Radeon RX 580,battletech,4.0,4.0,3400.0,3800.0,6.0,65.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,65.2
Intel Core i3-7100,AMD Radeon RX 580,battletech,2.0,4.0,3900.0,3900.0,3.0,51.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,54.4
AMD Ryzen 9 3900X,AMD Radeon RX 580,battletech,12.0,24.0,3800.0,4600.0,64.0,105.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,77.4
AMD Ryzen 7 3800X,AMD Radeon RX 580,battletech,8.0,16.0,3900.0,4500.0,32.0,105.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,76.6
AMD Ryzen 7 3700X,AMD Radeon RX 580,battletech,8.0,16.0,3600.0,4400.0,32.0,65.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,75.6
AMD Ryzen 5 3600X,AMD Radeon RX 580,battletech,6.0,12.0,3800.0,4400.0,32.0,95.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,75.3
AMD Ryzen 5 3600,AMD Radeon RX 580,battletech,6.0,12.0,3600.0,4200.0,32.0,65.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,73.1
AMD Ryzen 5 2600X,AMD Radeon RX 580,battletech,6.0,12.0,3600.0,4250.0,16.0,95.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,71.1
AMD Ryzen 5 1600X,AMD Radeon RX 580,battletech,6.0,12.0,3600.0,4000.0,16.0,95.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,66.7
AMD Ryzen 5 2600,AMD Radeon RX 580,battletech,6.0,12.0,3400.0,3900.0,16.0,65.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,65.9
AMD Ryzen 7 1700X,AMD Radeon RX 580,battletech,8.0,16.0,3400.0,3800.0,16.0,95.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,63.9
Intel Core i9-9900K,AMD Radeon RX 570,battletech,8.0,16.0,3600.0,5000.0,16.0,95.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,74.8
Intel Core i7-9700K,AMD Radeon RX 570,battletech,8.0,8.0,3600.0,4900.0,12.0,95.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,74.2
Intel Core i7-8700K,AMD Radeon RX 570,battletech,6.0,12.0,3700.0,4700.0,12.0,95.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,68.9
Intel Core i7-7700K,AMD Radeon RX 570,battletech,4.0,8.0,4200.0,4500.0,8.0,91.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,67.0
Intel Core i5-9400F,AMD Radeon RX 570,battletech,6.0,6.0,2900.0,4100.0,9.0,65.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,66.2
Intel Core i5-8600K,AMD Radeon RX 570,battletech,6.0,6.0,3600.0,4300.0,9.0,95.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,65.6
Intel Core i5-8400,AMD Radeon RX 570,battletech,6.0,6.0,2800.0,4000.0,9.0,65.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,64.3
Intel Core i5-7600K,AMD Radeon RX 570,battletech,4.0,4.0,3800.0,4200.0,6.0,91.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,63.7
Intel Core i5-7500,AMD Radeon RX 570,battletech,4.0,4.0,3400.0,3800.0,6.0,65.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,60.3
Intel Core i3-7100,AMD Radeon RX 570,battletech,2.0,4.0,3900.0,3900.0,3.0,51.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,50.2
AMD Ryzen 9 3900X,AMD Radeon RX 570,battletech,12.0,24.0,3800.0,4600.0,64.0,105.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,71.5
AMD Ryzen 7 3800X,AMD Radeon RX 570,battletech,8.0,16.0,3900.0,4500.0,32.0,105.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,70.9
AMD Ryzen 7 3700X,AMD Radeon RX 570,battletech,8.0,16.0,3600.0,4400.0,32.0,65.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,69.9
AMD Ryzen 5 3600X,AMD Radeon RX 570,battletech,6.0,12.0,3800.0,4400.0,32.0,95.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,69.6
AMD Ryzen 5 3600,AMD Radeon RX 570,battletech,6.0,12.0,3600.0,4200.0,32.0,65.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,67.4
AMD Ryzen 5 2600X,AMD Radeon RX 570,battletech,6.0,12.0,3600.0,4250.0,16.0,95.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,65.6
AMD Ryzen 5 1600X,AMD Radeon RX 570,battletech,6.0,12.0,3600.0,4000.0,16.0,95.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,61.7
AMD Ryzen 5 2600,AMD Radeon RX 570,battletech,6.0,12.0,3400.0,3900.0,16.0,65.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,60.9
AMD Ryzen 7 1700X,AMD Radeon RX 570,battletech,8.0,16.0,3400.0,3800.0,16.0,95.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,med,medium,2,1080.0,59.0
Intel Core i9-9900K,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,8.0,16.0,3600.0,5000.0,16.0,95.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,111.1
Intel Core i7-9700K,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,8.0,8.0,3600.0,4900.0,12.0,95.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,110.1
Intel Core i7-8700K,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,6.0,12.0,3700.0,4700.0,12.0,95.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,102.4
Intel Core i7-7700K,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,4.0,8.0,4200.0,4500.0,8.0,91.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,99.4
Intel Core i5-9400F,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,6.0,6.0,2900.0,4100.0,9.0,65.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,98.2
Intel Core i5-8600K,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,6.0,6.0,3600.0,4300.0,9.0,95.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,97.4
Intel Core i5-8400,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,6.0,6.0,2800.0,4000.0,9.0,65.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,95.5
Intel Core i5-7600K,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,4.0,4.0,3800.0,4200.0,6.0,91.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,94.4
Intel Core i5-7500,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,4.0,4.0,3400.0,3800.0,6.0,65.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,89.5
Intel Core i3-7100,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,2.0,4.0,3900.0,3900.0,3.0,51.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,74.5
AMD Ryzen 9 3900X,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,12.0,24.0,3800.0,4600.0,64.0,105.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,106.2
AMD Ryzen 7 3800X,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,8.0,16.0,3900.0,4500.0,32.0,105.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,105.2
AMD Ryzen 7 3700X,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,8.0,16.0,3600.0,4400.0,32.0,65.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,103.7
AMD Ryzen 5 3600X,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,6.0,12.0,3800.0,4400.0,32.0,95.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,103.2
AMD Ryzen 5 3600,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,6.0,12.0,3600.0,4200.0,32.0,65.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,100.2
AMD Ryzen 5 2600X,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,6.0,12.0,3600.0,4250.0,16.0,95.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,97.4
AMD Ryzen 5 1600X,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,6.0,12.0,3600.0,4000.0,16.0,95.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,91.4
AMD Ryzen 5 2600,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,6.0,12.0,3400.0,3900.0,16.0,65.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,90.4
AMD Ryzen 7 1700X,NVIDIA GeForce RTX 2080 Ti,worldOfTanks,8.0,16.0,3400.0,3800.0,16.0,95.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,87.5
Intel Core i9-9900K,NVIDIA GeForce RTX 2080,worldOfTanks,8.0,16.0,3600.0,5000.0,16.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,102.9
Intel Core i7-9700K,NVIDIA GeForce RTX 2080,worldOfTanks,8.0,8.0,3600.0,4900.0,12.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,102.0
Intel Core i7-8700K,NVIDIA GeForce RTX 2080,worldOfTanks,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,94.8
Intel Core i7-7700K,NVIDIA GeForce RTX 2080,worldOfTanks,4.0,8.0,4200.0,4500.0,8.0,91.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,92.0
Intel Core i5-9400F,NVIDIA GeForce RTX 2080,worldOfTanks,6.0,6.0,2900.0,4100.0,9.0,65.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,90.9
Intel Core i5-8600K,NVIDIA GeForce RTX 2080,worldOfTanks,6.0,6.0,3600.0,4300.0,9.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,90.2
Intel Core i5-8400,NVIDIA GeForce RTX 2080,worldOfTanks,6.0,6.0,2800.0,4000.0,9.0,65.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,88.3
Intel Core i5-7600K,NVIDIA GeForce RTX 2080,worldOfTanks,4.0,4.0,3800.0,4200.0,6.0,91.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,87.4
Intel Core i5-7500,NVIDIA GeForce RTX 2080,worldOfTanks,4.0,4.0,3400.0,3800.0,6.0,65.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,82.8
Intel Core i3-7100,NVIDIA GeForce RTX 2080,worldOfTanks,2.0,4.0,3900.0,3900.0,3.0,51.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,69.0
AMD Ryzen 9 3900X,NVIDIA GeForce RTX 2080,worldOfTanks,12.0,24.0,3800.0,4600.0,64.0,105.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,98.3
AMD Ryzen 7 3800X,NVIDIA GeForce RTX 2080,worldOfTanks,8.0,16.0,3900.0,4500.0,32.0,105.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,97.4
AMD Ryzen 7 3700X,NVIDIA GeForce RTX 2080,worldOfTanks,8.0,16.0,3600.0,4400.0,32.0,65.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,96.0
AMD Ryzen 5 3600X,NVIDIA GeForce RTX 2080,worldOfTanks,6.0,12.0,3800.0,4400.0,32.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,95.5
AMD Ryzen 5 3600,NVIDIA GeForce RTX 2080,worldOfTanks,6.0,12.0,3600.0,4200.0,32.0,65.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,92.8
AMD Ryzen 5 2600X,NVIDIA GeForce RTX 2080,worldOfTanks,6.0,12.0,3600.0,4250.0,16.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,90.2
AMD Ryzen 5 1600X,NVIDIA GeForce RTX 2080,worldOfTanks,6.0,12.0,3600.0,4000.0,16.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,84.7
AMD Ryzen 5 2600,NVIDIA GeForce RTX 2080,worldOfTanks,6.0,12.0,3400.0,3900.0,16.0,65.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,83.7
AMD Ryzen 7 1700X,NVIDIA GeForce RTX 2080,worldOfTanks,8.0,16.0,3400.0,3800.0,16.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,81.0
Intel Core i9-9900K,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,8.0,16.0,3600.0,5000.0,16.0,95.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,100.9
Intel Core i7-9700K,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,8.0,8.0,3600.0,4900.0,12.0,95.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,100.1
Intel Core i7-8700K,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,6.0,12.0,3700.0,4700.0,12.0,95.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,93.0
Intel Core i7-7700K,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,4.0,8.0,4200.0,4500.0,8.0,91.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,90.0
Intel Core i5-9400F,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,6.0,6.0,2900.0,4100.0,9.0,65.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,89.3
Intel Core i5-8600K,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,6.0,6.0,3600.0,4300.0,9.0,95.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,88.4
Intel Core i5-8400,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,6.0,6.0,2800.0,4000.0,9.0,65.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,86.6
Intel Core i5-7600K,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,4.0,4.0,3800.0,4200.0,6.0,91.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,85.8
Intel Core i5-7500,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,4.0,4.0,3400.0,3800.0,6.0,65.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,81.2
Intel Core i3-7100,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,2.0,4.0,3900.0,3900.0,3.0,51.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,67.7
AMD Ryzen 9 3900X,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,12.0,24.0,3800.0,4600.0,64.0,105.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,96.5
AMD Ryzen 7 3800X,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,8.0,16.0,3900.0,4500.0,32.0,105.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,95.5
AMD Ryzen 7 3700X,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,8.0,16.0,3600.0,4400.0,32.0,65.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,94.2
AMD Ryzen 5 3600X,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,6.0,12.0,3800.0,4400.0,32.0,95.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,93.7
AMD Ryzen 5 3600,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,6.0,12.0,3600.0,4200.0,32.0,65.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,91.1
AMD Ryzen 5 2600X,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,6.0,12.0,3600.0,4250.0,16.0,95.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,88.4
AMD Ryzen 5 1600X,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,6.0,12.0,3600.0,4000.0,16.0,95.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,83.0
AMD Ryzen 5 2600,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,6.0,12.0,3400.0,3900.0,16.0,65.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,82.2
AMD Ryzen 7 1700X,NVIDIA GeForce GTX 1080 Ti,worldOfTanks,8.0,16.0,3400.0,3800.0,16.0,95.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,79.4
Intel Core i9-9900K,NVIDIA GeForce GTX TITAN X,worldOfTanks,8.0,16.0,3600.0,5000.0,16.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,100.5
Intel Core i7-9700K,NVIDIA GeForce GTX TITAN X,worldOfTanks,8.0,8.0,3600.0,4900.0,12.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,99.5
Intel Core i7-8700K,NVIDIA GeForce GTX TITAN X,worldOfTanks,6.0,12.0,3700.0,4700.0,12.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,92.5
Intel Core i7-7700K,NVIDIA GeForce GTX TITAN X,worldOfTanks,4.0,8.0,4200.0,4500.0,8.0,91.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,89.8
Intel Core i5-9400F,NVIDIA GeForce GTX TITAN X,worldOfTanks,6.0,6.0,2900.0,4100.0,9.0,65.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,88.8
Intel Core i5-8600K,NVIDIA GeForce GTX TITAN X,worldOfTanks,6.0,6.0,3600.0,4300.0,9.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,88.0
Intel Core i5-8400,NVIDIA GeForce GTX TITAN X,worldOfTanks,6.0,6.0,2800.0,4000.0,9.0,65.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,86.2
Intel Core i5-7600K,NVIDIA GeForce GTX TITAN X,worldOfTanks,4.0,4.0,3800.0,4200.0,6.0,91.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,85.4
Intel Core i5-7500,NVIDIA GeForce GTX TITAN X,worldOfTanks,4.0,4.0,3400.0,3800.0,6.0,65.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,80.8
Intel Core i3-7100,NVIDIA GeForce GTX TITAN X,worldOfTanks,2.0,4.0,3900.0,3900.0,3.0,51.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,67.4
AMD Ryzen 9 3900X,NVIDIA GeForce GTX TITAN X,worldOfTanks,12.0,24.0,3800.0,4600.0,64.0,105.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,96.0
AMD Ryzen 7 3800X,NVIDIA GeForce GTX TITAN X,worldOfTanks,8.0,16.0,3900.0,4500.0,32.0,105.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,95.0
AMD Ryzen 7 3700X,NVIDIA GeForce GTX TITAN X,worldOfTanks,8.0,16.0,3600.0,4400.0,32.0,65.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,93.7
AMD Ryzen 5 3600X,NVIDIA GeForce GTX TITAN X,worldOfTanks,6.0,12.0,3800.0,4400.0,32.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,93.2
AMD Ryzen 5 3600,NVIDIA GeForce GTX TITAN X,worldOfTanks,6.0,12.0,3600.0,4200.0,32.0,65.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,90.6
AMD Ryzen 5 2600X,NVIDIA GeForce GTX TITAN X,worldOfTanks,6.0,12.0,3600.0,4250.0,16.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,88.0
AMD Ryzen 5 1600X,NVIDIA GeForce GTX TITAN X,worldOfTanks,6.0,12.0,3600.0,4000.0,16.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,82.6
AMD Ryzen 5 2600,NVIDIA GeForce GTX TITAN X,worldOfTanks,6.0,12.0,3400.0,3900.0,16.0,65.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,81.8
AMD Ryzen 7 1700X,NVIDIA GeForce GTX TITAN X,worldOfTanks,8.0,16.0,3400.0,3800.0,16.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,79.0
Intel Core i9-9900K,NVIDIA GeForce RTX 2070 SUPER,worldOfTanks,8.0,16.0,3600.0,5000.0,16.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1770.0,64.0,9062000.0,med,medium,2,1080.0,99.9
Intel Core i7-9700K,NVIDIA GeForce RTX 2070 SUPER,worldOfTanks,8.0,8.0,3600.0,4900.0,12.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1770.0,64.0,9062000.0,med,medium,2,1080.0,99.0
Intel Core i7-8700K,NVIDIA GeForce RTX 2070 SUPER,worldOfTanks,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1770.0,64.0,9062000.0,med,medium,2,1080.0,92.0
