CpuName,GpuName,GameName,CpuNumberOfCores,CpuNumberOfThreads,CpuFrequency,CpuTurboClock,CpuCacheL3,CpuTDP,GpuMemorySize,GpuBandwidth,GpuMemoryBus,GpuNumberOfShadingUnits,GpuBaseClock,GpuBoostClock,GpuNumberOfROPs,GpuFP32Performance,GameSetting,GameSetting_Normalized,GameSetting_Ordinal,GameResolution,FPS,y_true,y_pred,abs_error,pct_error
Intel Core i7-7700K,AMD Radeon RX 580,worldOfTanks,4.0,8.0,4200.0,4500.0,8.0,91.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,59.1,59.1,60.59266380524984,1.4926638052498404,2.525657876903283
Intel Core i7-7700K,NVIDIA GeForce GTX TITAN X,pathOfExile,4.0,8.0,4200.0,4500.0,8.0,91.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,168.0,168.0,169.48994907401567,1.4899490740156693,0.8868744488188508
Intel Core i5-8400,NVIDIA GeForce RTX 2070 SUPER,grandTheftAuto5,6.0,6.0,2800.0,4000.0,9.0,65.0,8000.0,448000.0,256.0,2560.0,1605.0,1770.0,64.0,9062000.0,max,ultra,4,1080.0,85.7,85.7,87.18983283726287,1.4898328372628669,1.738428048148036
Intel Core i9-9900K,NVIDIA GeForce GTX 980 Ti,pathOfExile,8.0,16.0,3600.0,5000.0,16.0,95.0,6000.0,336600.0,384.0,2816.0,1000.0,1076.0,96.0,6060000.0,med,medium,2,1080.0,195.1,195.1,193.61028697052438,1.4897130294756096,0.7635638285369604
AMD Ryzen 7 3800X,NVIDIA GeForce GTX 1070 GDDR5X,playerUnknownsBattlegrounds,8.0,16.0,3900.0,4500.0,32.0,105.0,8000.0,256300.0,256.0,1920.0,1506.0,1683.0,64.0,6463000.0,max,ultra,4,1080.0,74.8,74.8,73.31034644041388,1.4896535595861167,1.9915154539921347
Intel Core i5-7600K,NVIDIA GeForce GTX 970,overwatch,4.0,4.0,3800.0,4200.0,6.0,91.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,99.7,99.7,98.21065299476828,1.4893470052317213,1.4938284907038328
AMD Ryzen 5 3600,NVIDIA GeForce GTX 1050 3 GB,radicalHeights,6.0,12.0,3600.0,4200.0,32.0,65.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,max,ultra,4,1080.0,41.9,41.9,40.41132099696933,1.4886790030306685,3.5529331814574427
AMD Ryzen 5 2600,NVIDIA GeForce GTX 1660 SUPER,totalWar3Kingdoms,6.0,12.0,3400.0,3900.0,16.0,65.0,6000.0,336000.0,192.0,1408.0,1530.0,1785.0,48.0,5027000.0,med,medium,2,1080.0,78.1,78.1,79.58603727296625,1.4860372729662572,1.9027365851040428
AMD Ryzen 5 2600,NVIDIA GeForce GTX 1070 GDDR5X,fortnite,6.0,12.0,3400.0,3900.0,16.0,65.0,8000.0,256300.0,256.0,1920.0,1506.0,1683.0,64.0,6463000.0,max,ultra,4,1080.0,98.8,98.8,97.31474190707038,1.4852580929296124,1.5032976649085146
Intel Core i7-9700K,NVIDIA GeForce GTX 980 Ti,pathOfExile,8.0,8.0,3600.0,4900.0,12.0,95.0,6000.0,336600.0,384.0,2816.0,1000.0,1076.0,96.0,6060000.0,med,medium,2,1080.0,193.3,193.3,191.8149691092808,1.4850308907192016,0.7682518834553551
AMD Ryzen 9 3900X,AMD Radeon RX 590,callOfDutyWW2,12.0,24.0,3800.0,4600.0,64.0,105.0,8000.0,256000.0,256.0,2304.0,1469.0,1545.0,32.0,7119000.0,med,medium,2,1080.0,163.5,163.5,162.01512761701514,1.484872382984861,0.9081788275136764
Intel Core i7-8700K,NVIDIA GeForce GTX 1080 11Gbps,worldOfTanks,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,352300.0,256.0,2560.0,1607.0,1733.0,64.0,8873000.0,med,medium,2,1080.0,89.5,89.5,88.01627635730497,1.4837236426950255,1.6577917795475146
Intel Core i7-8700K,AMD Radeon RX 5700,totalWar3Kingdoms,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,75.6,75.6,77.08370370067773,1.4837037006777365,1.9625710326425085
AMD Ryzen 5 3600X,NVIDIA GeForce GTX 1050 3 GB,totalWar3Kingdoms,6.0,12.0,3800.0,4400.0,32.0,95.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,med,medium,2,1080.0,55.0,55.0,56.48357403663305,1.4835740366330512,2.6974073393328206
Intel Core i5-8600K,NVIDIA GeForce GTX 1050 3 GB,counterStrikeGlobalOffensive,6.0,6.0,3600.0,4300.0,9.0,95.0,3000.0,84100.0,96.0,768.0,1392.0,1518.0,24.0,2332000.0,med,medium,2,1080.0,167.1,167.1,168.58318943373715,1.4831894337371523,0.8876058849414438
Intel Core i9-9900K,NVIDIA GeForce GTX 1660,airMechStrike,8.0,16.0,3600.0,5000.0,16.0,95.0,6000.0,192100.0,192.0,1408.0,1530.0,1785.0,48.0,5027000.0,max,ultra,4,1080.0,116.0,116.0,117.4810536445723,1.4810536445722988,1.2767703832519817
AMD Ryzen 5 2600X,NVIDIA GeForce GTX 1660 Ti,radicalHeights,6.0,12.0,3600.0,4250.0,16.0,95.0,6000.0,288000.0,192.0,1536.0,1500.0,1770.0,48.0,5437000.0,max,ultra,4,1080.0,77.4,77.4,78.88073699118715,1.4807369911871433,1.913096887838686
AMD Ryzen 5 2600,AMD Radeon RX 570,radicalHeights,6.0,12.0,3400.0,3900.0,16.0,65.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,44.2,44.2,42.71958314685,1.480416853150004,3.349359396266977
AMD Ryzen 5 2600X,NVIDIA GeForce RTX 2060 SUPER,apexLegends,6.0,12.0,3600.0,4250.0,16.0,95.0,8000.0,448000.0,256.0,2176.0,1470.0,1650.0,64.0,7181000.0,max,ultra,4,1080.0,97.4,97.4,98.87767173836154,1.4776717383615363,1.5171167744984972
Intel Core i7-7700K,NVIDIA GeForce GTX 1060 5 GB,rainbowSixSiege,4.0,8.0,4200.0,4500.0,8.0,91.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,68.0,68.0,69.47747844256676,1.4774784425667633,2.1727624155393577
AMD Ryzen 5 3600,AMD Radeon RX 5700 XT,warframe,6.0,12.0,3600.0,4200.0,32.0,65.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,169.7,169.7,168.22304625942118,1.4769537405788071,0.870332198337541
Intel Core i5-7500,NVIDIA GeForce GTX 1080 11Gbps,leagueOfLegends,4.0,4.0,3400.0,3800.0,6.0,65.0,8000.0,352300.0,256.0,2560.0,1607.0,1733.0,64.0,8873000.0,max,ultra,4,1080.0,203.2,203.2,204.67626884233698,1.4762688423369923,0.7265102570556065
AMD Ryzen 5 2600X,NVIDIA GeForce RTX 2060 SUPER,pathOfExile,6.0,12.0,3600.0,4250.0,16.0,95.0,8000.0,448000.0,256.0,2176.0,1470.0,1650.0,64.0,7181000.0,max,ultra,4,1080.0,149.7,149.7,151.17589682067603,1.4758968206760414,0.9859030198236751
Intel Core i5-7600K,NVIDIA GeForce RTX 2060 SUPER,battletech,4.0,4.0,3800.0,4200.0,6.0,91.0,8000.0,448000.0,256.0,2176.0,1470.0,1650.0,64.0,7181000.0,med,medium,2,1080.0,99.4,99.4,97.92482393887364,1.475176061126362,1.484080544392718
Intel Core i5-9400F,NVIDIA GeForce RTX 2070 SUPER,playerUnknownsBattlegrounds,6.0,6.0,2900.0,4100.0,9.0,65.0,8000.0,448000.0,256.0,2560.0,1605.0,1770.0,64.0,9062000.0,med,medium,2,1080.0,106.3,106.3,104.82533660747599,1.4746633925240076,1.387265656184391
AMD Ryzen 9 3900X,AMD Radeon RX 5700 XT,worldOfTanks,12.0,24.0,3800.0,4600.0,64.0,105.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,73.1,73.1,74.57362174093976,1.4736217409397625,2.01589841441828
AMD Ryzen 7 3800X,NVIDIA GeForce GTX 1080 11Gbps,playerUnknownsBattlegrounds,8.0,16.0,3900.0,4500.0,32.0,105.0,8000.0,352300.0,256.0,2560.0,1607.0,1733.0,64.0,8873000.0,max,ultra,4,1080.0,89.1,89.1,90.57193160642132,1.4719316064213217,1.6519995582730884
AMD Ryzen 5 3600X,AMD Radeon RX 5700 XT,playerUnknownsBattlegrounds,6.0,12.0,3800.0,4400.0,32.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,85.6,85.6,87.07149316409036,1.4714931640903615,1.7190340701990203
AMD Ryzen 5 3600X,NVIDIA GeForce GTX 980 Ti,overwatch,6.0,12.0,3800.0,4400.0,32.0,95.0,6000.0,336600.0,384.0,2816.0,1000.0,1076.0,96.0,6060000.0,max,ultra,4,1080.0,138.3,138.3,139.7711613507738,1.471161350773798,1.0637464575370916
Intel Core i5-7600K,NVIDIA GeForce GTX 1080 11Gbps,callOfDutyWW2,4.0,4.0,3800.0,4200.0,6.0,91.0,8000.0,352300.0,256.0,2560.0,1607.0,1733.0,64.0,8873000.0,med,medium,2,1080.0,167.9,167.9,169.36783443241993,1.4678344324199202,0.8742313474805956
Intel Core i7-7700K,AMD Radeon Pro Vega 64,dota2,4.0,8.0,4200.0,4500.0,8.0,91.0,16000.0,402400.0,2048.0,4096.0,1250.0,1350.0,64.0,11060000.0,med,medium,2,1080.0,195.6,195.6,197.06679123987536,1.4667912398753629,0.7498932719199196
Intel Core i5-7500,AMD Radeon RX 590,pathOfExile,4.0,4.0,3400.0,3800.0,6.0,65.0,8000.0,256000.0,256.0,2304.0,1469.0,1545.0,32.0,7119000.0,max,ultra,4,1080.0,113.0,113.0,114.46668127836669,1.4666812783666927,1.2979480339528253
Intel Core i7-9700K,NVIDIA GeForce GTX 980,starcraft2,8.0,8.0,3600.0,4900.0,12.0,95.0,4000.0,224400.0,256.0,2048.0,1127.0,1216.0,64.0,4981000.0,max,ultra,4,1080.0,116.2,116.2,114.7340086521151,1.4659913478849091,1.261610454289939
Intel Core i5-9400F,NVIDIA GeForce GTX 1660 SUPER,rainbowSixSiege,6.0,6.0,2900.0,4100.0,9.0,65.0,6000.0,336000.0,192.0,1408.0,1530.0,1785.0,48.0,5027000.0,med,medium,2,1080.0,108.4,108.4,106.9350647348381,1.4649352651619125,1.351416296274827
Intel Core i7-8700K,NVIDIA GeForce GTX TITAN X,pathOfExile,6.0,12.0,3700.0,4700.0,12.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,208.8,208.8,207.33511491373062,1.4648850862693905,0.7015733171788269
Intel Core i9-9900K,NVIDIA GeForce RTX 2060 SUPER,counterStrikeGlobalOffensive,8.0,16.0,3600.0,5000.0,16.0,95.0,8000.0,448000.0,256.0,2176.0,1470.0,1650.0,64.0,7181000.0,med,medium,2,1080.0,340.3,340.3,338.8353880232944,1.464611976705612,0.4303884739070268
Intel Core i9-9900K,AMD Radeon RX 580,starcraft2,8.0,16.0,3600.0,5000.0,16.0,95.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,max,ultra,4,1080.0,95.6,95.6,97.06458778564581,1.4645877856458185,1.5319955916797265
Intel Core i5-9400F,AMD Radeon RX 580,apexLegends,6.0,6.0,2900.0,4100.0,9.0,65.0,8000.0,256000.0,256.0,2304.0,1257.0,1340.0,32.0,6175000.0,med,medium,2,1080.0,85.5,85.5,86.96452175945595,1.4645217594559483,1.7128909467321034
AMD Ryzen 7 1700X,NVIDIA GeForce RTX 2080,battletech,8.0,16.0,3400.0,3800.0,16.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,84.5,84.5,85.9633253259505,1.4633253259505068,1.7317459478704222
AMD Ryzen 5 3600,NVIDIA GeForce GTX 1070 Ti,battletech,6.0,12.0,3600.0,4200.0,32.0,65.0,8000.0,256300.0,256.0,2432.0,1607.0,1683.0,64.0,8186000.0,med,medium,2,1080.0,102.0,102.0,100.53669144455891,1.4633085554410883,1.4346162308245964
Intel Core i7-7700K,NVIDIA GeForce RTX 2060 SUPER,starcraft2,4.0,8.0,4200.0,4500.0,8.0,91.0,8000.0,448000.0,256.0,2176.0,1470.0,1650.0,64.0,7181000.0,med,medium,2,1080.0,183.3,183.3,184.76330330835293,1.4633033083529199,0.7983105882994652
AMD Ryzen 9 3900X,NVIDIA GeForce RTX 2080,farCry5,12.0,24.0,3800.0,4600.0,64.0,105.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,128.3,128.3,129.76220116655705,1.462201166557037,1.1396735514863887
Intel Core i5-8400,AMD Radeon RX 5700,callOfDutyWW2,6.0,6.0,2800.0,4000.0,9.0,65.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,med,medium,2,1080.0,163.7,163.7,162.23805145820495,1.4619485417950386,0.89306569443802
AMD Ryzen 5 2600,AMD Radeon RX 570,overwatch,6.0,12.0,3400.0,3900.0,16.0,65.0,4000.0,224000.0,256.0,2048.0,1168.0,1244.0,32.0,5095000.0,max,ultra,4,1080.0,75.2,75.2,76.66001820072113,1.460018200721123,1.9415135647887276
Intel Core i7-8700K,NVIDIA GeForce GTX 1660 SUPER,radicalHeights,6.0,12.0,3700.0,4700.0,12.0,95.0,6000.0,336000.0,192.0,1408.0,1530.0,1785.0,48.0,5027000.0,max,ultra,4,1080.0,80.3,80.3,78.84039326196404,1.4596067380359585,1.817692077255241
AMD Ryzen 9 3900X,AMD Radeon RX 5700,frostpunk,12.0,24.0,3800.0,4600.0,64.0,105.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,max,ultra,4,1080.0,132.9,132.9,131.44087819435936,1.459121805640649,1.0979095603014664
Intel Core i5-9400F,NVIDIA GeForce GTX 1070 Ti,playerUnknownsBattlegrounds,6.0,6.0,2900.0,4100.0,9.0,65.0,8000.0,256300.0,256.0,2432.0,1607.0,1683.0,64.0,8186000.0,max,ultra,4,1080.0,76.1,76.1,74.64150601999262,1.4584939800073755,1.9165492509952375
AMD Ryzen 7 3800X,AMD Radeon RX 5700 XT,totalWar3Kingdoms,8.0,16.0,3900.0,4500.0,32.0,105.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,med,medium,2,1080.0,100.4,100.4,101.85757992511395,1.4575799251139472,1.4517728337788316
AMD Ryzen 7 3700X,NVIDIA GeForce GTX 1070 GDDR5X,callOfDutyWW2,8.0,16.0,3600.0,4400.0,32.0,65.0,8000.0,256300.0,256.0,1920.0,1506.0,1683.0,64.0,6463000.0,max,ultra,4,1080.0,124.1,124.1,125.55756265755772,1.4575626575577303,1.1745065733744806
Intel Core i3-7100,AMD Radeon Pro Vega 64,aWayOut,2.0,4.0,3900.0,3900.0,3.0,51.0,16000.0,402400.0,2048.0,4096.0,1250.0,1350.0,64.0,11060000.0,max,ultra,4,1080.0,95.1,95.1,93.64252037882896,1.4574796211710321,1.5325758371935145
Intel Core i5-9400F,NVIDIA GeForce RTX 2070 SUPER,totalWar3Kingdoms,6.0,6.0,2900.0,4100.0,9.0,65.0,8000.0,448000.0,256.0,2560.0,1605.0,1770.0,64.0,9062000.0,max,ultra,4,1080.0,80.5,80.5,79.04302172242507,1.4569782775749331,1.8099109038197927
Intel Core i7-8700K,NVIDIA GeForce GTX 1070 GDDR5X,starcraft2,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,256300.0,256.0,1920.0,1506.0,1683.0,64.0,6463000.0,med,medium,2,1080.0,173.0,173.0,174.4564128775686,1.4564128775685958,0.8418571546639282
Intel Core i5-8600K,AMD Radeon RX 5700 XT,seaOfThieves,6.0,6.0,3600.0,4300.0,9.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,126.9,126.9,125.44483441817886,1.4551655818211486,1.146702586147477
Intel Core i7-7700K,AMD Radeon Pro Vega 64,battlefield4,4.0,8.0,4200.0,4500.0,8.0,91.0,16000.0,402400.0,2048.0,4096.0,1250.0,1350.0,64.0,11060000.0,max,ultra,4,1080.0,62.1,62.1,63.55476220788199,1.4547622078819913,2.342612251017699
AMD Ryzen 7 1700X,NVIDIA GeForce GTX 970,rainbowSixSiege,8.0,16.0,3400.0,3800.0,16.0,95.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,max,ultra,4,1080.0,57.0,57.0,58.45469423707808,1.4546942370780798,2.552095152768561
Intel Core i7-7700K,NVIDIA GeForce RTX 2080 Ti,totalWar3Kingdoms,4.0,8.0,4200.0,4500.0,8.0,91.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,110.1,110.1,108.6455089933615,1.4544910066384915,1.3210635845944518
Intel Core i5-9400F,NVIDIA GeForce RTX 2080,aWayOut,6.0,6.0,2900.0,4100.0,9.0,65.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,med,medium,2,1080.0,178.8,178.8,180.25311209539487,1.4531120953948573,0.8127025142029404
AMD Ryzen 9 3900X,NVIDIA GeForce GTX 1050 Ti,leagueOfLegends,12.0,24.0,3800.0,4600.0,64.0,105.0,4000.0,112100.0,128.0,768.0,1291.0,1392.0,32.0,2138000.0,med,medium,2,1080.0,181.2,181.2,182.652398680709,1.452398680709024,0.801544525777607
AMD Ryzen 7 3700X,NVIDIA GeForce RTX 2070,overwatch,8.0,16.0,3600.0,4400.0,32.0,65.0,8000.0,448000.0,256.0,2304.0,1410.0,1620.0,64.0,7465000.0,max,ultra,4,1080.0,169.7,169.7,171.15230382189836,1.4523038218983686,0.8558066127863103
AMD Ryzen 5 1600X,NVIDIA GeForce RTX 2080,pathOfExile,6.0,12.0,3600.0,4000.0,16.0,95.0,8000.0,448000.0,256.0,2944.0,1515.0,1710.0,64.0,10070000.0,max,ultra,4,1080.0,162.4,162.4,163.8516863956567,1.4516863956567079,0.893895563828022
Intel Core i5-8400,NVIDIA GeForce GTX 1070 Ti,battlefield4,6.0,6.0,2800.0,4000.0,9.0,65.0,8000.0,256300.0,256.0,2432.0,1607.0,1683.0,64.0,8186000.0,max,ultra,4,1080.0,58.9,58.9,57.44846157589963,1.4515384241003702,2.4644115859089477
AMD Ryzen 5 3600,NVIDIA GeForce RTX 2060 SUPER,frostpunk,6.0,12.0,3600.0,4200.0,32.0,65.0,8000.0,448000.0,256.0,2176.0,1470.0,1650.0,64.0,7181000.0,max,ultra,4,1080.0,128.3,128.3,126.84881283970783,1.4511871602921786,1.1310889791833036
Intel Core i7-8700K,NVIDIA GeForce RTX 2070,airMechStrike,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,448000.0,256.0,2304.0,1410.0,1620.0,64.0,7465000.0,max,ultra,4,1080.0,134.1,134.1,132.64900459003664,1.4509954099633546,1.0820249142157754
AMD Ryzen 7 1700X,NVIDIA GeForce GTX 980 Ti,totalWar3Kingdoms,8.0,16.0,3400.0,3800.0,16.0,95.0,6000.0,336600.0,384.0,2816.0,1000.0,1076.0,96.0,6060000.0,max,ultra,4,1080.0,56.5,56.5,55.04911662748875,1.4508833725112495,2.5679351725862825
Intel Core i7-9700K,NVIDIA GeForce RTX 2060 SUPER,rainbowSixSiege,8.0,8.0,3600.0,4900.0,12.0,95.0,8000.0,448000.0,256.0,2176.0,1470.0,1650.0,64.0,7181000.0,med,medium,2,1080.0,133.8,133.8,132.351814192526,1.4481858074740046,1.0823511266621857
AMD Ryzen 5 3600,AMD Radeon RX 590,pathOfExile,6.0,12.0,3600.0,4200.0,32.0,65.0,8000.0,256000.0,256.0,2304.0,1469.0,1545.0,32.0,7119000.0,max,ultra,4,1080.0,126.4,126.4,124.95351272290199,1.446487277098015,1.1443728458053917
Intel Core i5-7500,NVIDIA GeForce GTX 980 Ti,callOfDutyWW2,4.0,4.0,3400.0,3800.0,6.0,65.0,6000.0,336600.0,384.0,2816.0,1000.0,1076.0,96.0,6060000.0,max,ultra,4,1080.0,105.6,105.6,104.15355805971934,1.4464419402806499,1.3697366858718276
AMD Ryzen 7 3700X,NVIDIA GeForce GTX 970,overwatch,8.0,16.0,3600.0,4400.0,32.0,65.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,med,medium,2,1080.0,157.9,157.9,159.34596298428855,1.445962984288542,0.9157460318483484
AMD Ryzen 7 3800X,NVIDIA GeForce GTX 1060 5 GB,airMechStrike,8.0,16.0,3900.0,4500.0,32.0,105.0,5000.0,160200.0,160.0,1280.0,1506.0,1709.0,40.0,4375000.0,max,ultra,4,1080.0,93.7,93.7,92.25405974399168,1.4459402560083277,1.543159291364277
Intel Core i5-8400,NVIDIA GeForce GTX TITAN X,airMechStrike,6.0,6.0,2800.0,4000.0,9.0,65.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,131.7,131.7,130.25419216283893,1.4458078371610554,1.097803976583945
AMD Ryzen 5 3600,NVIDIA GeForce GTX 970,pathOfExile,6.0,12.0,3600.0,4200.0,32.0,65.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,med,medium,2,1080.0,149.4,149.4,147.9554804331627,1.4445195668373003,0.9668805668255022
Intel Core i7-8700K,NVIDIA GeForce RTX 2070,battletech,6.0,12.0,3700.0,4700.0,12.0,95.0,8000.0,448000.0,256.0,2304.0,1410.0,1620.0,64.0,7465000.0,max,ultra,4,1080.0,89.4,89.4,90.8443888754551,1.4443888754550898,1.6156475116947313
AMD Ryzen 7 3700X,NVIDIA GeForce GTX 1070 Ti,radicalHeights,8.0,16.0,3600.0,4400.0,32.0,65.0,8000.0,256300.0,256.0,2432.0,1607.0,1683.0,64.0,8186000.0,max,ultra,4,1080.0,89.9,89.9,91.34424073613361,1.444240736133608,1.606496925621366
AMD Ryzen 5 3600,NVIDIA GeForce GTX 1080 Ti,grandTheftAuto5,6.0,12.0,3600.0,4200.0,32.0,65.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,med,medium,2,1080.0,110.8,110.8,112.2435736561034,1.4435736561033963,1.302864310562632
Intel Core i3-7100,AMD Radeon RX 590,dota2,2.0,4.0,3900.0,3900.0,3.0,51.0,8000.0,256000.0,256.0,2304.0,1469.0,1545.0,32.0,7119000.0,med,medium,2,1080.0,133.3,133.3,131.85736649552987,1.4426335044701375,1.0822456897750468
AMD Ryzen 5 1600X,NVIDIA GeForce GTX TITAN X,fortnite,6.0,12.0,3600.0,4000.0,16.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,max,ultra,4,1080.0,126.8,126.8,125.35840193466203,1.4415980653379705,1.1369069915914596
Intel Core i5-7500,AMD Radeon RX 5700,farCry5,4.0,4.0,3400.0,3800.0,6.0,65.0,8000.0,448000.0,256.0,2304.0,1465.0,1725.0,64.0,7949000.0,med,medium,2,1080.0,116.1,116.1,117.54024368992422,1.4402436899242304,1.2405199740949444
AMD Ryzen 5 2600,NVIDIA GeForce GTX 1080 Ti,grandTheftAuto5,6.0,12.0,3400.0,3900.0,16.0,65.0,11000.0,484400.0,352.0,3584.0,1481.0,1582.0,88.0,11340000.0,max,ultra,4,1080.0,82.9,82.9,84.34010676432824,1.4401067643282346,1.7371613562463626
Intel Core i5-8600K,AMD Radeon RX 5700 XT,rainbowSixSiege,6.0,6.0,3600.0,4300.0,9.0,95.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,med,medium,2,1080.0,118.8,118.8,117.3607783828774,1.4392216171225982,1.2114660076789547
AMD Ryzen 9 3900X,NVIDIA GeForce GTX 980,dota2,12.0,24.0,3800.0,4600.0,64.0,105.0,4000.0,224400.0,256.0,2048.0,1127.0,1216.0,64.0,4981000.0,med,medium,2,1080.0,174.3,174.3,172.8617519805222,1.4382480194778111,0.8251566376809013
AMD Ryzen 5 2600,AMD Radeon RX 590,battletech,6.0,12.0,3400.0,3900.0,16.0,65.0,8000.0,256000.0,256.0,2304.0,1469.0,1545.0,32.0,7119000.0,med,medium,2,1080.0,84.3,84.3,82.86199519849865,1.43800480150135,1.7058182698711153
AMD Ryzen 5 1600X,NVIDIA GeForce GTX TITAN X,battlefield4,6.0,12.0,3600.0,4000.0,16.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,79.4,79.4,80.83785003261688,1.437850032616879,1.810894247628311
AMD Ryzen 5 1600X,NVIDIA GeForce RTX 2060,battlefield4,6.0,12.0,3600.0,4000.0,16.0,95.0,6000.0,336000.0,192.0,1920.0,1365.0,1680.0,48.0,6451000.0,max,ultra,4,1080.0,57.8,57.8,56.367095463738586,1.432904536261411,2.47907359214777
AMD Ryzen 7 1700X,NVIDIA GeForce GTX TITAN X,airMechStrike,8.0,16.0,3400.0,3800.0,16.0,95.0,12000.0,336600.0,384.0,3072.0,1000.0,1089.0,96.0,6691000.0,med,medium,2,1080.0,145.6,145.6,147.0324514340961,1.4324514340960945,0.9838265344066583
AMD Ryzen 7 1700X,NVIDIA GeForce GTX 970,radicalHeights,8.0,16.0,3400.0,3800.0,16.0,95.0,4000.0,224400.0,256.0,1664.0,1050.0,1178.0,56.0,3920000.0,med,medium,2,1080.0,78.0,78.0,76.56815210837644,1.431847891623562,1.8357024251584129
Intel Core i7-7700K,NVIDIA GeForce RTX 2070,destiny2,4.0,8.0,4200.0,4500.0,8.0,91.0,8000.0,448000.0,256.0,2304.0,1410.0,1620.0,64.0,7465000.0,max,ultra,4,1080.0,123.2,123.2,121.76840156908153,1.43159843091847,1.162011713407849
AMD Ryzen 7 3800X,NVIDIA GeForce RTX 2060 SUPER,worldOfTanks,8.0,16.0,3900.0,4500.0,32.0,105.0,8000.0,448000.0,256.0,2176.0,1470.0,1650.0,64.0,7181000.0,max,ultra,4,1080.0,71.7,71.7,73.13159358443389,1.4315935844338838,1.9966437718743149
Intel Core i5-7600K,AMD Radeon Pro Vega 64,radicalHeights,4.0,4.0,3800.0,4200.0,6.0,91.0,16000.0,402400.0,2048.0,4096.0,1250.0,1350.0,64.0,11060000.0,max,ultra,4,1080.0,82.7,82.7,84.12986955132435,1.4298695513243445,1.728983737997998
Intel Core i5-7500,NVIDIA GeForce RTX 2080 Ti,dota2,4.0,4.0,3400.0,3800.0,6.0,65.0,11000.0,616000.0,352.0,4352.0,1350.0,1545.0,88.0,13450000.0,med,medium,2,1080.0,210.6,210.6,209.17032035147193,1.4296796485280652,0.6788602319696416
Intel Core i5-7600K,AMD Radeon RX 5700 XT,playerUnknownsBattlegrounds,4.0,4.0,3800.0,4200.0,6.0,91.0,8000.0,448000.0,256.0,2560.0,1605.0,1905.0,64.0,9754000.0,max,ultra,4,1080.0,77.8,77.8,76.37121850891612,1.4287814910838819,1.8364800656605167
AMD Ryzen 9 3900X,AMD Radeon RX 590,pathOfExile,12.0,24.0,3800.0,4600.0,64.0,105.0,8000.0,256000.0,256.0,2304.0,1469.0,1545.0,32.0,7119000.0,med,medium,2,1080.0,181.6,181.6,180.1724503309957,1.4275496690042928,0.7860956327116151
